p_1
-0.95,-0.993,0.922,0.678,-0.802,0.733,-0.353,-0.911,-0.939,0.022
-0.957,0.116,-0.35,-0.669,-0.832,0.586,0.801,0.276,0.38,-0.0
-0.407,-0.173,0.64,-0.961,0.326,0.909,0.106,-0.84,-0.983,0.91
-0.809,-0.924,-0.975,-0.212,0.273,0.087,0.279,-0.444,-0.877,-0.973
-0.447,-0.997,-0.617,0.649,-0.088,-0.864,0.652,-0.203,-0.094,0.215
-0.154,0.818,0.338,-0.786,0.608,-0.711,0.11,0.026,0.796,0.525
-0.27,0.649,-0.447,0.741,-0.715,0.401,0.498,-0.348,-0.799,-0.829
0.909,-0.571,-0.683,0.123,-0.96,0.715,-0.26,0.293,-0.219,-0.942
-0.832,-0.133,-0.282,-0.36,-0.054,-0.47,0.718,-0.325,-0.229,0.971
0.751,0.76,-0.644,0.516,0.438,0.316,-0.893,0.979,-0.352,-0.396
p_8
0.069,-0.238,-0.499,0.882,-0.383,-0.35,-0.789,0.937,0.644,-0.081
-0.141,0.885,0.823,0.709,0.246,0.659,-0.007,-0.185,0.235,0.389
-0.82,0.218,-0.505,-0.277,-0.507,0.389,-0.846,0.921,0.73,-0.416
0.729,0.23,-0.33,-0.978,-0.175,0.286,-0.86,-0.399,0.02,-0.469
0.409,0.603,0.112,0.214,0.683,-0.311,0.064,-0.551,0.097,0.203
0.412,0.181,0.889,-0.815,0.696,-0.301,0.292,0.325,0.91,0.38
0.114,0.408,0.968,0.033,0.6,-0.175,-0.393,0.973,0.787,0.1
0.15,-0.188,0.805,-0.687,-0.543,0.827,0.231,-0.4,-0.605,0.952
-0.735,0.274,0.242,-0.098,0.571,0.806,0.75,0.909,-0.347,-0.974
0.779,0.729,0.615,0.112,0.633,-0.089,0.528,-0.884,-0.267,-0.199
p_9
-0.457,0.027,-0.078,-0.571,-0.301,0.916,0.532,-0.366,0.825,0.158
-0.229,0.485,-0.139,0.249,0.422,-0.971,0.139,0.151,0.32,0.413
0.84,0.739,0.9,0.849,-0.455,0.042,-0.939,-0.135,0.133,0.192
-0.812,0.402,-0.871,0.076,0.264,0.096,-0.072,-0.192,-0.148,0.973
0.069,-0.257,0.983,0.902,-0.877,0.195,-0.173,0.07,0.989,-0.427
-0.429,-0.976,0.776,0.766,-0.852,0.95,0.138,0.239,0.355,0.954
-0.558,-0.414,-0.152,0.828,-0.792,0.89,-0.02,0.1,-0.189,-0.895
-0.096,-0.595,0.46,-0.412,-0.313,-0.208,0.472,-0.833,-0.774,-0.889
0.335,-0.809,-0.501,-0.569,-0.596,0.566,0.649,-0.792,0.196,-0.332
0.743,-0.739,0.545,-0.589,0.347,0.801,-0.615,0.542,0.267,0.386
p_10
0.281,-0.478,0.451,0.785,-0.733,0.471,-0.119,-0.295,-0.46,0.144
-0.596,-0.075,0.633,-0.377,0.775,-0.288,-0.221,-0.634,-0.087,0.916
-0.498,0.866,-0.28,-0.94,-0.542,-0.692,-0.842,0.125,-0.343,0.576
-0.804,0.799,0.874,-0.751,-0.628,-0.097,-0.835,0.77,-0.478,-0.055
0.028,-0.536,0.766,0.536,0.672,-0.261,-0.59,0.249,-0.625,-0.224
-0.122,-0.446,0.608,-0.285,0.747,-0.704,-0.286,-0.685,-0.13,0.104
0.349,-0.682,-0.751,0.148,0.063,0.482,-0.169,0.836,-0.16,-0.289
-0.642,-0.561,-0.026,-0.803,-0.114,0.219,0.119,0.788,0.213,0.998
-0.873,0.842,-0.293,0.752,0.727,0.177,-0.834,-0.171,-0.074,0.912
-0.069,-0.345,0.936,0.796,-0.356,0.842,-0.832,0.233,0.532,0.977
