p_1
0.961,-0.564,-0.142,-0.823,0.582,0.011,0.818,0.723,-0.496,0.97
0.347,-0.982,0.229,0.923,0.613,-0.509,-0.804,-0.601,-0.445,0.704
p_5
-0.55,0.703,0.697,-0.134,0.391,0.114,0.406,0.37,0.145,0.844
-0.582,-0.699,-0.61,0.966,0.747,-0.09,0.991,-0.921,0.666,0.254
-0.812,0.957,-0.332,-0.549,-0.42,0.822,-0.579,-0.754,0.631,-0.497
-0.0,-0.185,0.34,-0.926,0.016,-0.083,0.125,-0.324,-0.488,0.366
-0.991,-0.663,-0.019,0.676,0.654,-0.27,0.926,-0.994,-0.818,-0.47
-0.854,0.341,-0.97,-0.347,-0.266,-0.359,0.782,-0.018,-0.27,-0.288
-0.266,-0.016,-0.762,-0.97,0.245,-0.106,0.903,0.416,0.746,-0.622
-0.116,-0.147,0.276,-0.229,0.897,-0.832,0.701,0.357,0.111,0.248
0.672,0.152,-0.34,-0.885,-0.973,0.526,-0.341,0.806,0.286,0.321
-0.002,0.488,0.876,-0.732,0.232,0.896,0.471,-0.537,-0.433,-0.931
p_6
0.702,-0.553,0.309,0.849,-0.961,-0.347,-0.665,0.085,0.232,0.05
-0.536,-0.254,-0.598,0.007,0.497,0.986,0.292,0.378,-0.587,0.667
-0.628,0.179,-0.397,-0.673,-0.325,-0.587,-0.362,0.538,-0.165,-0.298
-0.114,0.367,0.59,-0.124,-0.696,-0.887,-0.38,-0.856,0.295,-0.697
-0.752,0.429,-0.352,-0.71,0.279,-0.066,0.375,-0.059,-0.403,0.793
0.943,0.051,0.765,0.075,0.888,0.442,0.445,-0.276,0.893,-0.434
-0.669,-0.858,-0.682,0.66,0.506,-0.672,0.837,-0.107,0.364,0.208
0.045,-0.778,-0.628,-0.897,-0.344,-0.918,-0.511,0.927,0.021,-0.899
0.78,-0.681,0.664,-0.539,-0.569,0.783,-0.683,0.108,-0.736,0.204
-0.176,0.06,-0.877,-0.865,0.849,-0.348,0.663,0.871,-0.297,0.635
p_7
0.743,0.2,0.204,0.933,-0.899,-0.147,-0.936,-0.86,0.776,-0.217
-0.67,0.518,-0.054,-0.718,-0.836,0.239,0.789,-0.992,-0.23,-0.332
-0.731,0.433,-0.343,-0.88,-0.125,0.524,0.691,0.878,0.234,0.04
0.791,0.903,0.24,-0.985,-0.465,0.729,-0.845,0.689,-0.871,-0.188
0.372,0.741,-0.197,0.842,0.285,0.877,0.009,0.011,-0.728,-0.703
0.959,0.684,0.176,0.297,0.101,0.575,0.776,-0.626,-0.098,0.108
-0.777,0.519,0.45,-0.084,-0.869,-0.036,0.339,0.629,0.753,-0.626
-0.656,-0.919,0.452,-0.719,0.873,-0.826,-0.017,0.82,0.008,-0.839
-0.058,0.993,-0.229,0.21,0.306,-0.673,-0.719,-0.292,-0.439,0.494
0.324,-0.158,-0.194,0.586,-0.07,-0.436,-0.454,0.302,-0.11,-0.204
p_8
0.426,-0.003,0.338,0.942,-0.666,0.024,-0.002,-0.376,0.405,0.879
0.084,0.26,-0.949,-0.936,-0.348,0.826,0.065,-0.557,0.177,-0.824
0.269,-0.116,0.785,-0.751,-0.811,-0.706,0.896,-0.456,0.374,0.214
0.731,0.522,0.634,-0.781,0.927,-0.255,-0.32,0.129,0.515,-0.109
0.791,0.157,-0.108,0.733,0.226,-0.368,-0.397,0.458,0.623,0.284
0.214,0.555,0.803,0.623,0.095,-0.425,0.703,0.467,-0.98,-0.03
0.092,0.642,-0.53,0.035,-0.941,0.001,-0.031,0.506,-0.265,0.1
-0.153,0.015,-0.773,0.387,-0.522,-0.731,0.209,0.541,-0.115,0.85
-0.942,-0.235,0.547,-0.745,0.256,-0.378,0.237,0.464,0.422,-0.222
-0.273,-0.508,-0.627,0.899,-0.901,0.998,0.957,0.002,-0.778,-0.068
p_9
0.012,-0.392,0.882,-0.497,0.03,-0.705,-0.16,0.931,-0.684,0.111
0.527,0.049,0.216,-0.831,-0.196,-0.275,-0.827,-0.942,0.758,-0.905
0.49,0.956,-0.316,0.542,-0.856,-0.05,0.038,0.244,0.609,-0.265
-0.566,-0.235,0.045,-0.241,-0.224,-0.36,-0.066,-0.348,0.208,0.065
-0.738,0.6,-0.834,-0.278,0.636,0.525,-0.535,-0.12,0.345,-0.438
0.897,-0.134,-0.428,0.928,0.106,-0.998,-0.709,-0.181,0.703,-0.916
0.37,0.805,-0.875,-0.8,-0.156,-0.707,-0.402,0.68,0.152,0.42
0.015,0.725,0.085,0.448,0.321,0.423,0.38,-0.088,-0.15,0.527
0.474,-0.457,0.217,0.853,0.311,-0.403,0.125,0.891,0.906,0.949
-0.393,0.805,0.872,0.025,0.304,0.657,0.006,0.098,-0.313,0.481
p_10
0.214,0.688,-0.213,-0.113,-0.496,0.687,-0.588,0.166,0.199,0.755
0.439,-0.037,-0.322,-0.842,0.218,0.533,0.34,-0.539,0.315,-0.459
-0.167,0.113,0.245,0.621,-0.118,-0.16,-0.612,-0.211,0.354,-0.682
-0.957,0.306,-0.006,-0.781,-0.27,0.524,-0.764,0.47,0.742,-0.136
-0.046,0.051,0.177,-0.797,-0.963,-0.962,0.464,0.473,-0.03,-0.252
0.866,0.537,-0.721,0.634,0.637,-0.769,0.505,-0.443,-0.439,0.205
0.38,0.554,-0.057,0.643,-0.291,-0.217,0.89,-0.839,-0.201,-0.307
0.448,-0.668,0.161,0.392,0.315,-0.705,0.635,0.942,-0.908,0.958
-0.911,0.074,0.671,0.602,-0.7,0.809,0.693,0.686,-0.112,0.526
0.826,0.843,0.043,0.516,0.894,-0.632,-0.739,-0.104,-0.181,0.962
