p_1
0.538,0.156,0.603,0.107,0.145,-0.831,0.819,0.797,0.608,-0.855
0.981,-0.893,-0.915,0.918,0.745,-0.473,-0.107,0.863,0.637,-0.413
-0.874,-0.203,-0.267,0.15,0.029,0.929,0.391,-0.639,0.379,0.591
0.064,-0.373,-0.425,-0.038,-0.621,-0.565,-0.787,0.847,0.73,0.069
0.486,-0.796,0.5,0.042,0.813,0.057,0.369,-0.693,-0.972,0.358
p_7
0.384,0.224,-0.435,0.998,0.28,-0.987,0.269,0.999,0.704,0.408
-0.015,-0.428,-0.745,0.461,0.638,-0.105,0.173,-0.038,0.266,-0.376
0.312,0.481,0.172,-0.501,-0.021,-0.996,-0.42,0.553,0.345,0.41
0.371,-0.76,-0.29,0.814,0.038,-0.138,-0.23,-0.149,-0.335,-0.243
-0.649,0.482,0.868,0.014,-0.363,0.791,-0.59,-0.254,0.238,0.786
-0.743,0.096,0.839,-0.846,0.343,0.54,-0.686,-0.889,0.496,0.26
-0.732,0.708,0.081,0.721,-0.867,-0.604,0.62,0.517,-0.674,-0.08
0.676,0.144,0.685,0.447,0.118,0.921,0.197,-0.915,-0.649,0.624
0.557,-0.93,0.38,0.039,-0.681,0.774,0.247,-0.672,0.95,-0.936
0.981,-0.302,0.074,0.94,0.487,0.565,-0.341,-0.539,0.085,-0.322
p_8
-0.261,0.533,0.441,0.132,-0.766,0.95,-0.094,-0.174,0.552,0.336
-0.814,-0.426,0.999,0.683,0.972,-0.29,0.805,0.075,0.103,0.291
0.444,0.118,0.21,-0.375,-0.398,0.528,-0.516,0.057,-0.579,-0.56
0.815,0.034,0.876,-0.692,-0.93,-0.713,-0.998,-0.918,0.873,-0.683
0.509,0.174,0.784,0.07,-0.399,0.991,0.451,0.012,0.196,-0.294
-0.13,0.527,-0.739,0.808,-0.667,0.359,-0.081,-0.432,0.261,-0.979
0.206,-0.44,0.627,0.855,0.971,-0.92,-0.616,-0.138,-0.687,-0.654
0.49,0.89,0.972,-0.812,-0.391,0.443,0.807,0.368,-0.995,0.248
-0.69,-0.304,0.66,0.935,0.691,0.519,0.157,0.238,0.704,0.882
-0.232,-0.26,-0.758,0.165,0.373,0.71,-0.965,-0.036,-0.236,-0.059
p_9
0.227,0.671,-0.336,0.769,0.081,-0.207,0.221,0.714,0.972,0.855
-0.964,-0.872,0.805,-0.183,0.114,0.331,-0.412,0.728,-0.193,0.105
0.117,0.746,0.054,-0.1,0.946,0.15,0.039,0.514,0.86,0.748
-0.061,-0.631,-0.329,-0.432,0.287,-0.83,-0.711,0.586,-0.34,0.406
0.503,-0.143,-0.916,-0.016,0.34,0.073,-0.511,-0.589,0.039,-0.016
-0.422,-0.674,0.249,-0.904,0.936,-0.551,-0.354,0.077,-0.193,0.902
0.038,-0.872,-0.298,0.326,0.964,-0.461,-0.922,0.816,-0.982,0.739
-0.139,0.659,-0.939,-0.746,-0.715,-0.4,0.318,-0.945,0.252,-0.094
0.535,0.625,-0.024,-0.32,-0.07,-0.893,-0.321,-0.212,0.265,0.168
-0.352,-0.68,-0.804,0.041,0.665,-0.148,-0.451,0.763,0.706,0.856
p_10
0.943,0.633,0.112,0.091,-0.694,0.58,0.15,-0.375,0.616,0.042
-0.823,-0.03,0.491,-0.27,-0.657,0.439,-0.518,-0.864,0.959,-0.351
0.228,-0.981,0.066,0.164,-0.735,0.121,-0.39,-0.696,-0.825,0.214
-0.116,0.869,-0.792,-0.369,0.568,-0.097,0.629,-0.665,0.097,0.099
-0.022,-0.919,-0.846,-0.301,-0.489,0.982,-0.029,-0.052,-0.464,-0.895
-0.915,0.502,0.963,-0.195,0.322,-0.536,0.764,0.93,-0.623,-0.251
0.132,0.012,-0.286,0.691,0.883,0.765,-0.104,-0.515,0.213,-1.0
0.473,0.373,0.242,-0.903,0.137,0.051,0.184,0.245,0.599,0.595
0.835,0.531,-0.232,0.455,-0.863,-0.509,0.215,0.104,0.144,0.519
-0.68,-0.659,0.971,0.208,0.122,-0.101,-0.678,0.748,0.173,-0.995
