p_1
-0.55,-0.65,-0.842,-0.068,0.212,0.406,0.303,0.626,-0.803,0.237
-0.405,-0.255,-0.705,-0.897,-0.878,0.997,-0.099,-0.05,-0.226,0.406
0.55,-0.647,0.728,-0.114,0.451,-0.401,0.751,-0.882,0.925,-0.739
-0.44,-0.394,0.759,0.939,0.62,0.224,0.729,-0.257,-0.171,-0.594
-0.57,0.722,-0.793,0.906,-0.935,0.488,-0.624,-0.181,0.714,-0.115
0.978,-0.937,0.042,-0.36,0.483,0.963,-0.573,-0.922,0.4,0.319
0.493,0.475,-0.561,0.392,0.357,0.412,0.427,-0.38,-0.227,0.474
-0.227,0.287,-0.06,-0.933,0.816,0.653,-0.714,0.068,-0.909,0.457
0.333,0.121,-0.809,-0.815,-0.026,0.204,0.211,0.225,-0.943,-0.916
p_9
-0.011,0.889,0.781,-0.003,-0.844,-0.47,0.121,0.05,0.831,-0.389
-0.304,-0.645,-0.39,0.026,-0.773,-0.147,-0.672,-0.686,0.076,0.213
-0.558,0.621,-0.552,-0.962,-0.778,0.92,0.796,-0.828,-0.175,0.516
0.945,0.731,0.427,0.7,-0.11,0.125,-0.964,-0.313,-0.67,-0.081
0.424,-0.377,-0.894,-0.603,-0.247,-0.207,-0.012,-0.921,0.922,-0.273
-0.725,-0.902,0.144,-0.599,-0.866,-0.058,0.533,-0.211,0.14,0.255
0.874,0.128,0.532,0.703,0.709,-0.275,0.989,-0.074,0.806,0.348
0.388,0.294,-0.65,-0.563,-0.735,-0.341,-0.629,-0.999,-0.718,0.147
0.448,0.19,-0.429,-0.146,-0.685,-0.207,0.83,-0.291,-0.9,0.878
-0.16,-0.172,-0.362,-0.223,-0.667,0.021,0.467,0.879,0.906,-0.83
p_10
0.801,0.612,0.76,-0.045,-0.517,-0.252,0.462,-0.913,-0.557,0.661
0.852,-0.1,-0.44,-0.78,0.062,0.016,0.097,0.634,-0.219,0.075
-0.581,-0.863,-0.257,0.418,-0.613,-0.784,0.19,-0.36,0.145,-0.405
0.437,-0.249,-0.45,0.718,0.189,-0.644,0.623,0.744,-0.119,-0.616
-0.579,0.214,0.398,-0.586,0.533,0.831,-0.467,-0.811,0.193,0.717
0.778,0.109,-0.079,0.07,0.147,-0.662,0.402,0.626,0.153,0.022
0.231,-0.049,-0.922,0.48,0.252,-0.422,-0.331,0.437,-0.929,0.391
0.923,0.216,-0.811,-0.928,0.731,0.189,0.049,-0.268,-0.746,-0.412
-0.575,-0.728,0.536,0.26,0.131,-0.763,0.062,-0.008,-0.628,-0.203
0.471,-0.654,-0.624,0.917,-0.131,0.662,-0.861,0.621,0.272,-0.197
