p_1
-0.15,0.174,0.392,-0.87,-0.472,-0.608,0.732,0.464,0.135,-0.824,0.027,-0.03,0.285,0.345,0.517
0.102,-0.201,0.889,-0.473,-0.423,0.265,-0.107,-0.509,0.177,0.666,-0.32,-0.6,0.067,-0.432,-0.854
0.334,0.786,0.37,0.702,-0.682,0.203,0.274,-0.663,-0.405,0.264,0.125,-0.917,0.69,0.468,0.314
0.213,0.214,-0.695,0.287,-0.227,-0.78,0.291,-0.837,0.931,-0.128,0.216,-0.889,0.473,0.385,-0.477
-0.152,-0.369,0.586,-0.197,0.551,-0.846,0.604,-0.193,-0.98,-0.432,-0.158,0.453,0.545,0.804,0.906
-0.073,-0.072,0.249,-0.414,0.307,-0.193,0.814,-0.625,-0.375,-0.51,-0.068,0.947,0.876,0.002,-0.205
-0.842,0.404,-0.122,-0.243,-0.056,0.644,0.82,0.09,0.467,-0.254,-0.151,0.626,0.266,-0.121,0.853
-0.924,0.354,0.363,-0.034,0.934,0.852,0.191,-0.626,-0.55,-0.694,-0.588,0.771,0.902,0.466,0.493
-0.792,-0.373,-0.885,-0.006,-0.425,0.597,0.219,0.034,0.914,0.422,-0.603,0.508,0.904,-0.322,0.081
-0.429,-0.569,-0.097,0.75,-0.081,0.069,0.844,-0.135,0.979,-0.333,-0.112,0.697,-0.371,0.09,-0.523
p_6
-0.712,-0.047,0.723,-0.375,-0.305,-0.014,-0.776,0.719,0.436,-0.188,-0.985,0.907,0.839,0.88,-0.93
0.352,-0.444,-0.978,0.466,-0.985,0.212,0.578,0.142,0.718,0.467,0.506,0.751,-0.164,0.433,-0.836
0.235,0.048,-0.112,-0.763,0.454,0.124,-0.229,0.27,0.652,-0.161,-0.09,0.438,-0.393,-0.011,0.711
-0.113,0.469,-0.864,0.842,0.633,0.099,-0.821,-0.122,-0.43,0.174,-0.902,-0.454,-0.077,-0.506,0.454
-0.813,0.904,0.484,0.429,-0.285,-0.589,-0.457,0.314,0.542,0.305,0.912,-0.988,0.778,-0.352,-0.25
-0.577,-0.006,0.606,-0.007,-0.698,-0.013,-0.338,0.068,-0.658,-0.086,-0.357,0.447,0.132,0.007,0.406
-0.42,-0.638,-0.703,-0.519,0.436,0.517,0.119,0.489,-0.82,-0.117,0.196,0.456,-0.802,-0.28,0.538
-0.664,-0.448,0.348,0.891,-0.62,-0.422,-0.639,-0.115,0.072,0.141,-0.815,-0.168,-0.684,0.079,0.057
-0.436,0.053,0.329,-0.745,0.459,0.094,-0.275,0.717,-0.375,-0.047,0.075,0.978,0.415,-0.678,-0.687
-0.027,-0.146,0.566,0.936,0.306,0.615,0.573,-0.954,0.084,-0.642,-0.516,-0.19,-0.281,0.877,-0.904
-0.435,0.648,-0.324,0.433,0.481,-0.935,0.723,-0.438,0.449,0.952,0.467,-0.815,0.424,-0.708,-0.387
0.201,-0.364,-0.836,0.957,0.781,0.572,-0.688,0.254,0.126,-0.041,0.435,-0.092,-0.05,0.71,-0.095
0.676,-0.032,0.012,0.105,0.899,0.177,-0.669,-0.755,-0.242,0.127,0.322,0.198,0.802,-0.397,0.008
-0.189,-0.828,0.403,0.22,-0.895,0.131,-0.836,-0.431,0.538,0.514,0.581,-0.819,0.956,-0.939,-0.629
-0.237,0.808,-0.344,0.514,-0.284,-0.22,-0.375,-0.453,-0.441,-0.973,-0.884,-0.041,0.995,0.701,-0.811
p_7
0.231,0.313,-0.95,0.976,0.746,-0.044,0.503,-0.534,-0.042,0.131,-0.276,0.406,0.148,0.826,-0.478
-0.166,-0.623,0.078,0.987,0.574,-0.942,0.658,-0.854,-0.947,-0.885,-0.086,0.109,-0.331,0.805,0.831
0.015,0.566,0.221,-0.219,0.035,0.108,0.483,-0.446,0.158,0.089,-0.79,-0.639,-0.013,0.345,0.09
-0.069,-0.483,-0.807,-0.162,0.544,0.21,0.691,-0.108,0.393,0.96,0.262,0.611,-0.818,0.33,0.01
-0.401,0.639,0.309,0.68,0.411,0.18,0.48,-0.403,-0.632,-0.49,-0.718,0.392,-0.294,0.992,0.449
-0.191,0.15,0.682,0.437,0.79,0.008,0.626,-0.942,0.315,-0.176,0.703,-0.538,-0.967,-0.271,-0.045
-0.684,0.975,-0.264,0.165,0.015,-0.336,0.031,0.859,-0.048,0.792,-0.694,-0.154,-0.752,-0.048,-0.501
0.743,0.795,0.13,-0.109,-0.01,0.256,0.975,-0.763,0.017,0.904,-0.001,0.917,0.064,0.431,-0.778
-0.759,-0.688,0.379,0.879,0.738,-0.417,-0.535,-0.793,-0.539,-0.069,-0.013,-0.097,-0.264,0.438,0.396
-0.756,0.189,-0.048,-0.37,0.731,0.72,0.296,-0.968,0.563,-0.109,0.824,0.835,0.52,-0.954,0.11
0.412,0.973,-0.563,-0.024,-0.538,-0.448,-0.534,0.99,-0.542,0.807,0.669,-0.345,0.172,0.73,-0.979
0.802,0.163,0.592,0.271,-0.617,-0.777,0.863,0.495,0.182,0.828,-0.274,-0.01,-0.406,0.607,0.776
0.462,0.492,-0.987,0.62,0.502,-0.929,-0.066,-0.875,0.588,0.597,-0.575,-0.572,-0.797,-0.178,0.151
-0.613,-0.359,0.97,0.324,-0.441,0.785,-0.86,-0.925,-0.865,-0.174,-0.598,0.803,0.364,-0.245,-0.524
0.451,0.542,-0.522,-0.902,0.825,0.676,-0.714,-0.475,-0.032,0.495,-0.755,-0.332,-0.299,-0.181,-0.859
p_8
-0.528,-0.36,-0.881,0.686,-0.125,-0.65,0.251,0.479,0.808,-0.757,0.836,0.021,0.75,-0.135,0.495
-0.757,-0.576,-0.747,0.452,-0.982,-0.377,-0.865,0.425,-0.723,0.117,-0.932,0.295,-0.756,-0.827,-0.125
-0.438,-0.548,0.057,-0.941,-0.007,-0.9,-0.217,0.961,0.696,0.059,0.793,-0.889,0.137,-0.797,0.184
0.91,0.156,0.857,-0.909,-0.894,0.707,0.189,0.006,0.829,-0.341,0.5,0.555,0.515,0.796,-0.235
0.489,-0.027,0.069,0.276,0.611,-0.916,0.491,-0.414,0.616,-0.662,0.512,-0.777,-0.274,0.297,0.035
0.14,0.914,-0.347,0.278,-0.706,0.527,-0.433,-0.238,-0.288,0.913,0.827,0.555,0.838,-0.454,-0.922
0.794,0.119,0.484,0.852,0.374,-0.932,0.615,-0.894,0.746,0.956,-0.46,0.081,-0.601,-0.827,0.026
0.919,0.032,0.195,0.395,-0.584,0.168,0.936,-0.142,0.524,0.69,0.081,0.286,0.682,-0.336,0.278
0.446,-0.028,-0.868,0.626,0.233,0.821,0.407,0.751,0.853,-0.983,0.237,0.877,0.259,0.878,0.925
-0.836,0.083,-0.759,-0.25,0.149,0.376,-0.319,-0.154,0.411,-0.205,-0.833,-0.39,-0.598,0.895,0.632
0.654,0.622,0.948,-0.753,-0.478,0.97,0.969,0.339,-0.324,0.486,-0.351,0.861,-0.534,0.426,0.82
0.607,0.982,0.596,-0.18,0.787,0.73,0.622,-0.847,-0.723,0.819,-0.724,0.841,-0.295,-0.957,-0.592
-0.571,0.127,-0.873,-0.963,-0.197,-0.182,0.622,0.523,-0.432,-0.793,-0.032,0.998,-0.876,-0.883,0.034
0.482,0.563,0.333,0.007,0.434,0.657,0.264,-0.899,0.305,0.971,-0.307,0.655,0.623,-0.231,-0.844
-0.589,-0.498,-0.652,0.454,-0.139,0.929,0.563,-0.982,-0.719,-0.304,0.445,0.527,0.537,0.091,0.098
p_9
0.605,0.805,-0.975,0.903,0.251,0.058,-0.905,-0.26,-0.713,0.253,0.773,-0.283,0.716,-0.602,0.463
0.749,0.269,-0.242,0.538,-0.887,0.129,-0.618,-0.202,-0.649,-0.656,0.534,0.262,0.55,-0.815,0.535
-0.658,0.582,-0.406,0.315,-0.778,0.044,0.524,-0.036,-0.439,0.18,0.16,-0.007,0.412,0.285,0.488
0.984,0.094,0.698,0.548,-0.76,0.102,0.663,-0.928,0.543,-0.318,0.867,0.553,-0.166,0.322,-0.543
0.13,0.093,0.954,-0.746,-0.236,-0.461,0.588,-0.511,-0.444,-0.74,0.947,0.911,-0.141,0.39,0.329
0.861,-0.736,0.026,0.818,0.709,0.379,-0.443,-0.277,0.288,0.57,-0.793,0.853,-0.76,0.821,0.237
0.208,0.597,0.085,0.665,0.022,0.327,0.082,0.684,0.613,0.937,0.895,-0.413,-0.359,0.501,-0.769
-0.675,0.271,-0.274,0.358,0.09,0.991,0.338,-0.798,-0.577,-0.609,0.604,0.584,0.611,-0.807,0.757
0.239,0.111,-0.415,0.091,0.184,-0.394,-0.107,0.998,-0.893,-0.665,-0.133,0.21,-0.214,0.751,-0.193
0.636,0.602,-0.964,0.248,0.79,0.162,-0.613,0.238,0.273,-0.737,0.054,0.281,-0.98,0.029,-0.221
-0.937,0.477,-0.23,0.528,-0.688,0.784,0.625,0.991,-0.834,0.43,0.194,-0.155,-0.11,0.615,0.079
-0.069,-0.779,-0.225,0.507,0.86,0.081,-0.236,-0.535,0.502,0.914,0.938,0.299,0.043,-0.602,-0.614
-0.202,0.022,0.891,0.955,-0.374,-0.274,0.828,0.023,-0.622,0.129,-0.154,0.673,-0.164,-0.153,0.352
0.257,-0.704,0.005,-0.188,-0.508,-0.438,0.347,-0.418,-0.286,-0.083,0.798,0.479,0.341,0.968,0.762
0.913,-0.865,-0.284,0.058,-0.738,0.378,0.219,0.023,0.399,-0.386,-0.223,0.976,-0.494,-0.282,-0.835
p_10
-0.758,0.288,0.573,0.891,0.592,-0.085,0.241,0.785,0.407,0.67,-0.02,-0.219,-0.975,-0.438,0.453
-0.599,0.759,0.197,-0.906,-0.5,-0.664,0.21,-0.731,0.611,-0.157,0.512,0.083,-0.466,0.869,-0.549
-0.384,0.95,0.202,-0.469,-0.293,-0.348,0.638,-0.285,-0.108,-0.753,-0.342,0.425,-0.62,0.265,-0.643
-0.025,0.564,-0.974,-0.571,-0.405,-0.183,-0.416,-0.65,0.027,0.72,-0.207,-0.597,0.84,-0.038,0.421
0.006,0.199,0.653,0.18,0.319,-0.649,0.554,-0.305,0.024,0.136,0.801,-0.111,-0.163,-0.647,-0.247
0.207,0.451,0.358,0.642,-0.539,0.058,0.608,-0.514,-0.288,0.668,0.971,-0.364,0.157,0.159,-0.769
0.775,-0.666,-0.751,0.235,-0.199,0.794,0.752,0.953,-0.436,-0.889,0.908,0.354,-0.199,0.773,0.664
0.041,-0.928,0.749,0.077,0.547,0.16,0.515,0.506,-0.476,0.305,0.199,0.175,-0.159,0.964,-0.84
-0.744,-0.431,-0.084,0.085,0.899,-0.575,-0.615,0.202,0.022,0.074,0.843,0.7,0.872,-0.551,0.673
-0.068,0.4,0.677,0.917,-0.675,-0.595,-0.555,0.611,-0.917,-0.176,-0.146,-0.538,-0.777,0.244,0.597
-0.824,-0.519,-0.874,0.056,-0.02,-0.096,0.319,0.184,0.296,0.646,-0.725,0.357,-0.205,0.195,0.811
-0.11,-0.078,-0.111,0.547,0.45,0.705,0.134,-0.131,-0.392,-0.11,0.562,-0.316,-0.101,-0.895,-0.594
0.627,0.159,-0.915,-0.614,0.915,-0.783,0.071,0.02,-0.383,0.193,0.137,0.062,-0.147,0.515,-0.533
0.21,-0.157,-0.354,0.909,-0.375,0.456,-0.325,-0.917,0.549,0.206,0.494,0.185,0.254,0.303,0.901
0.936,0.953,-0.604,0.098,-0.96,0.402,-0.687,0.01,0.792,-0.96,-0.245,-0.166,-0.012,0.318,-0.478
p_11
0.054,0.425,-0.32,-0.371,-0.37,0.667,0.285,-0.519,-0.351,0.262,0.34,-0.764,0.387,-0.341,-0.916
-0.596,-0.388,0.985,-0.686,0.014,-0.758,-0.656,0.8,-0.366,0.524,0.458,-0.098,0.508,-0.004,0.159
0.837,-0.773,-0.144,-0.342,0.243,-0.583,0.157,-0.196,-0.581,0.576,0.685,-0.101,-0.53,0.117,-0.434
0.596,0.613,0.433,-0.109,-0.188,-0.631,-0.015,0.462,-0.052,-0.817,-0.847,0.503,-0.548,0.14,0.808
-0.856,-0.451,-0.369,0.329,-0.942,0.787,0.194,0.359,0.251,0.123,0.046,-0.569,0.493,0.291,-0.498
0.358,0.023,-0.781,0.652,-0.432,0.335,-0.138,-0.502,0.036,0.545,-0.659,0.593,-0.166,-0.399,0.93
0.323,0.676,-0.093,0.296,0.458,0.515,-0.221,0.541,-0.862,0.573,0.995,-0.196,-0.628,-0.589,0.431
0.45,-0.51,-0.902,0.311,0.704,-0.075,0.14,0.668,-0.805,0.264,-0.777,0.414,-0.418,0.158,-0.412
0.094,0.613,0.672,0.437,-0.514,-0.162,0.414,-0.802,-0.352,-0.34,-0.356,-0.093,0.142,-0.449,0.186
-0.777,0.406,-0.421,-0.637,0.815,-0.637,0.094,-0.535,0.025,0.609,-0.323,0.119,-0.589,-0.71,0.115
-0.748,0.221,-0.579,0.921,-0.152,0.271,-0.476,0.615,-0.107,-0.261,-0.015,-0.701,-0.721,-0.776,0.371
0.787,-0.514,-0.17,-0.835,-0.019,0.934,-0.749,0.355,0.823,0.717,0.062,0.832,0.742,-0.86,0.878
-0.503,0.183,-0.907,-0.289,-0.664,-0.409,-0.386,-0.148,-0.517,-0.397,-0.131,-0.842,0.822,0.071,-0.418
0.929,-0.261,0.765,-0.64,0.054,0.444,0.201,-0.336,-0.619,-0.457,0.364,-0.299,-0.775,-0.931,0.756
-0.358,0.117,0.237,-0.395,-0.528,-0.795,-0.058,0.811,0.413,-0.083,0.883,0.784,-0.658,0.564,-0.071
p_12
0.128,-0.27,0.226,-0.769,-0.54,0.325,-0.322,-0.449,-0.405,-0.796,0.057,0.382,-0.548,-0.885,0.377
0.914,0.285,0.889,-0.352,0.507,0.066,-0.834,-0.704,0.954,0.386,0.231,-0.726,0.176,-0.2,0.271
0.489,0.959,-0.518,-0.533,-0.576,0.054,-0.06,-0.573,0.255,-0.2,0.997,0.867,-0.63,-0.367,0.267
-0.291,0.647,-0.319,-0.633,0.787,-0.356,0.423,0.322,-0.92,0.591,0.187,0.989,0.55,0.826,0.245
-0.263,0.058,0.626,0.156,-0.539,0.788,0.049,-0.202,0.473,-0.357,-0.434,0.339,0.608,0.567,-0.749
-0.978,0.165,0.703,-0.146,-0.544,-0.586,-0.764,0.086,0.322,0.557,0.601,-0.82,0.46,0.782,0.203
0.081,0.811,0.418,0.129,-0.945,0.112,0.576,0.177,-0.399,0.89,0.279,0.175,-0.489,0.353,0.259
0.08,-0.789,0.504,-0.662,-0.687,-0.595,0.231,-0.997,-0.435,-0.609,0.825,-0.786,-0.608,-0.256,0.681
0.265,-0.509,-0.211,0.755,-0.07,0.745,-0.71,0.334,-0.139,-0.4,0.704,0.712,-0.689,0.79,0.505
0.561,0.713,0.92,0.447,-0.289,-0.893,-0.605,-0.427,0.813,0.473,-0.051,0.956,-0.929,0.914,-0.928
-0.393,-0.072,-0.972,0.59,-0.131,-0.726,0.719,-0.238,0.321,0.78,0.403,-0.691,0.787,0.958,-0.928
0.688,-0.893,-0.022,0.365,0.94,-0.687,-0.716,-0.739,-0.43,-0.975,-0.281,-0.121,0.118,-0.515,0.513
0.923,-0.34,0.828,-0.39,-0.155,-0.16,-0.601,-0.313,-0.68,-0.185,-0.893,-0.536,-0.758,0.975,0.467
-0.141,-0.972,-0.966,-0.273,0.085,0.961,-0.976,0.435,-0.305,0.702,0.971,-0.339,-0.089,0.109,0.752
-0.423,0.346,0.545,-0.834,0.619,-0.678,0.621,-0.251,0.286,0.023,0.928,0.331,-0.085,-0.925,-0.036
p_13
-0.008,0.148,-0.571,0.707,-0.401,0.292,-0.448,0.986,-0.437,-0.955,-0.585,0.794,-0.421,-0.185,0.715
0.062,-0.788,-0.914,-0.175,0.001,-0.113,0.219,-0.005,0.705,0.86,0.136,0.642,0.604,0.551,-0.488
-0.964,0.073,0.33,0.605,0.391,0.916,0.296,0.647,-0.902,-0.17,-0.698,0.321,0.126,-0.866,0.57
-0.993,-0.277,-0.676,-0.633,0.28,0.296,0.567,0.307,0.04,0.712,0.55,0.823,0.665,0.605,-0.13
-0.697,-0.527,-0.628,0.227,-0.395,-0.524,0.603,0.282,-0.621,-0.147,-0.753,-0.424,0.176,0.338,-0.344
0.138,-0.804,0.39,0.092,0.563,0.636,0.935,-0.675,-0.827,0.683,-0.641,0.129,0.808,0.039,-0.779
-0.304,-0.974,0.013,0.79,-0.939,-0.105,0.861,-0.913,0.209,-0.961,-0.779,0.005,-0.566,-0.682,-0.143
-0.791,0.587,0.401,-0.244,-0.069,-0.95,0.803,-0.119,-0.08,-0.885,-0.485,0.325,0.241,-0.462,0.373
-0.068,0.578,0.467,-0.324,0.622,0.473,0.428,0.703,-0.637,-0.846,-0.337,0.188,0.376,-0.969,0.613
-0.796,0.292,0.575,-0.197,-0.832,0.644,0.185,0.099,-0.161,-0.639,-0.999,0.492,0.586,-0.813,-0.27
-0.137,-0.678,0.698,-0.669,-0.322,-0.756,0.012,0.736,0.801,-0.88,-0.082,-0.271,-0.874,0.866,-0.279
-0.556,-0.926,-0.056,-0.205,0.91,-0.609,0.272,0.02,-0.45,-0.449,-0.92,-0.096,-0.212,-0.361,0.595
0.171,-0.565,-0.537,-0.463,-0.276,-0.669,-0.129,0.149,0.166,0.143,-0.714,0.488,0.723,0.651,0.457
-0.001,0.766,0.164,0.341,0.822,0.16,-0.724,0.691,0.882,-0.469,0.499,-0.798,0.687,-0.224,-0.039
0.522,0.629,-0.214,-0.699,0.809,-0.446,0.479,0.462,-0.614,0.896,0.56,-0.281,-0.202,0.45,-0.287
p_14
0.729,-0.693,0.3,-0.924,0.398,-0.312,0.307,-0.534,0.305,0.044,0.499,0.312,0.233,0.897,0.207
-0.811,-0.867,0.406,0.708,-0.828,0.239,-0.367,0.812,-0.591,-0.011,0.61,-0.472,0.709,-0.324,-0.467
0.961,-0.295,0.62,0.191,-0.711,-0.927,0.72,0.875,0.962,-0.16,0.303,0.677,-0.863,-0.173,0.658
0.17,0.581,-0.317,0.004,0.108,0.047,0.516,0.661,0.878,0.325,0.14,0.608,0.852,-0.511,0.715
0.437,0.592,-0.378,-0.891,-0.213,0.821,-0.872,0.887,-0.462,-0.659,0.913,-0.67,-0.074,-0.677,0.231
0.02,0.768,-0.143,-0.253,0.832,0.011,-0.117,-0.969,-0.539,-0.93,-0.523,0.6,0.143,-0.043,0.246
-0.093,-0.864,-0.035,0.438,0.355,-0.096,0.175,-0.04,-0.961,0.377,0.872,0.395,-0.346,0.835,-0.289
-1.0,0.232,-0.717,-0.207,-0.183,0.14,-0.46,0.09,-0.426,0.361,-0.14,0.617,0.822,-0.444,0.652
-0.679,-0.551,-0.874,0.182,0.611,-0.02,0.947,-0.369,0.071,-0.436,-0.905,-0.176,-0.092,-0.361,0.705
0.418,-0.595,0.229,0.169,-0.874,0.39,-0.539,-0.721,-0.928,0.019,0.191,-0.681,-0.145,0.354,-0.917
-0.093,-0.226,-0.192,0.254,-0.389,0.656,-0.42,0.464,0.242,-0.874,0.58,-0.378,-0.67,0.989,0.006
0.613,0.665,-0.432,-0.475,-0.171,-0.335,0.875,-0.055,-0.477,0.212,-0.766,0.217,-0.997,0.81,0.851
