p_1
-0.658,0.502,-0.61,0.611,-0.045,0.621,0.35,0.632,-0.335,-0.727
-0.583,-0.283,-0.69,-0.463,0.927,-0.515,-0.572,-0.992,0.97,0.136
0.258,-0.789,-0.781,0.605,0.264,-0.448,0.637,-0.269,0.042,0.613
-0.748,0.031,-0.587,-0.716,-0.468,-0.088,-0.49,-0.249,-0.297,-0.039
-0.873,0.192,-0.624,-0.652,-0.286,-0.838,0.049,-0.581,-0.308,-0.236
0.744,0.431,-0.42,0.268,0.491,-0.488,-0.004,0.381,0.251,-0.294
-0.895,-0.782,-0.043,0.915,-0.086,0.671,-0.358,-0.646,-0.971,-0.23
-0.706,0.69,-0.659,-0.768,-0.984,-0.785,0.643,0.966,0.399,0.699
p_8
-0.045,0.751,-0.204,-0.345,0.381,-0.742,-0.866,0.248,-0.787,-0.284
-0.998,-0.009,0.894,0.523,-0.724,-0.748,-0.975,-0.855,-0.924,-0.843
-0.047,-0.586,0.726,-0.137,-0.586,0.57,-0.949,0.961,-0.045,-0.141
-0.509,-0.115,-0.964,-0.99,-0.144,0.564,-0.587,-0.655,-0.505,-0.529
0.329,0.554,0.917,0.622,0.749,-0.425,-0.308,0.162,-0.816,-0.099
0.828,-0.429,0.304,0.782,-0.438,-0.482,0.802,0.84,0.393,-0.002
-0.481,0.423,-0.501,0.899,0.165,-0.913,-0.836,-0.358,-0.014,0.048
-0.45,0.227,-0.907,0.86,-0.978,0.033,-0.874,0.986,0.37,0.342
-0.87,0.474,-0.811,0.37,-0.415,-0.545,0.513,0.686,-0.968,-0.605
-0.332,0.53,0.761,-0.88,-0.433,-0.784,0.194,-0.991,-0.2,0.583
p_9
0.226,-0.376,-0.687,0.951,0.158,-0.563,0.262,-0.407,0.28,-0.096
-0.639,-0.209,-0.572,-0.132,-0.602,-0.264,-0.676,-0.127,-0.934,0.95
-0.746,-0.886,-0.407,-0.867,0.681,-0.803,0.325,-0.812,0.213,0.87
-0.199,0.693,-0.607,-0.163,0.664,0.751,0.188,-0.029,-0.87,-0.67
-0.648,-0.363,-0.263,-0.38,0.027,0.948,0.482,0.136,0.552,-0.836
-0.373,0.822,-0.258,0.481,0.909,0.035,0.031,0.072,0.661,0.349
-0.338,0.718,0.563,0.47,-0.648,0.719,0.209,-0.775,-0.466,0.621
-0.536,-0.467,-0.163,0.753,-0.467,0.572,-0.843,0.546,0.472,-0.041
0.597,0.235,-0.297,0.65,-0.263,-0.837,-0.188,0.6,-0.983,0.904
-0.814,-0.079,-0.491,-0.214,-0.555,-0.369,-0.966,0.675,0.121,0.9
p_10
-0.088,0.946,-0.22,0.845,0.686,0.597,0.155,0.068,-0.245,0.957
0.436,0.447,0.082,0.537,0.614,-0.713,0.064,-0.195,0.787,0.698
-0.002,0.735,-0.695,0.274,-0.056,0.829,-0.046,-0.185,-0.0,0.685
0.744,-0.121,-0.028,-0.172,0.073,0.113,0.215,0.617,-0.777,-0.802
0.884,0.248,0.934,-0.355,0.669,-0.247,0.37,-0.768,-0.011,0.687
-0.291,-0.434,0.643,0.75,-0.74,0.618,-0.559,0.493,-0.213,0.884
0.302,0.882,-0.804,0.909,-0.22,-0.699,0.559,-0.809,0.794,-0.641
-0.881,-0.531,0.366,-0.456,-0.007,0.988,0.272,0.109,0.438,-0.287
0.366,-0.343,0.753,0.872,-0.256,0.588,-0.824,0.303,0.556,-0.502
-0.807,-0.32,-0.66,0.402,-0.017,0.066,-0.174,-0.259,0.139,-0.251
